fname,summary
test_344,"#Person1#과 #Person2#는 대기 오염, 열대우림 파괴, 사막화와 같은 환경 문제에 대해 논의합니다. #Person1#은 환경 보호를 목표로 하는 조직에 가입할 것을 제안하고, #Person2#도 이에 관심을 보입니다."
test_345,"데니스는 채팅방에서 16살 소녀인 척하여 온라인 친구를 사귀었고, 그 남자와 금요일 밤에 만나기로 했습니다. #Person2#는 데니스에게 좋은 의사를 찾으라고 조언합니다."
test_346,"#Person1#은 Nathan이 시카고에 실습 가는 것에 대해 걱정하지만, Nathan은 자신이 어려운 일을 두려워하지 않고 계획을 잘 세울 수 있어서 괜찮다고 생각합니다. Nathan은 호기심이 많고 사교적이라 다른 사람들로부터 배울 수 있을 것이라고 믿습니다. #Person1#은 Nathan에게 좋은 기회가 될 것이라고 생각합니다."
test_347,#Person2#는 #Person1#의 도움으로 3일 동안 토요타 카롤라를 빌립니다.
test_348,"#Person1#은 뉴욕에서 비즈니스 계약을 체결할 예정입니다. #Person2#는 #Person1#에게 유엔 본부, 브로드웨이 공연, 콜럼비아 대학교 및 뉴욕 대학교 방문을 추천합니다."
test_349,#Person2#는 #Person1#의 필름 현상을 6시간 후에 완료할 예정입니다.
test_350,#Person1#의 비행기가 폭우로 인해 지연되었습니다. #Person2#는 #Person1#에게 최신 항공편 방송을 잘 들으라고 조언합니다.
test_351,"#Person1#은 #Person2#에게 북경대학으로 가는 길을 물어보지만, #Person2#는 잘 알지 못합니다."
test_352,"#Person2#는 #Person1#에게 신문에 나온 날씨와 은행 강도 소식을 전하고, 스포츠 소식은 직접 읽어보라고 합니다."
test_353,"#Person1#은 컴퓨터 게임이 폭력적이기 때문에 싫어하지만, #Person2#는 게임을 통해 컴퓨터 사용법을 배울 수 있다고 생각합니다."
test_354,"#Person1#이 저녁 후에 맥주를 마시자고 제안했지만, #Person2#는 건강에 좋지 않다고 생각한다. 그래서 그들은 체육관에 가서 운동하기로 결정한다."
test_355,#Person1#과 #Person2#는 닭발과 하우스 레드 한 병을 주문합니다.
test_356,#Person2#는 지난 겨울 방학에 미국에서 온 외국인 관광객 몇 그룹을 안내한 경험이 있습니다.
test_357,#Person1#이 Jack의 체크인을 도와줍니다.
test_358,"질은 마크에게 어제 왜 출근하지 않았는지 묻고, 마크는 데이빗의 생일파티로 인한 숙취 때문이라고 설명한다. 질은 마크에게 빌의 아기 출산 소식을 전하고, 마크는 축하하기로 한다."
test_359,"#Person1#이 #Person2#를 극장에 초대하지만, #Person2#는 남편 때문에 전화를 거절합니다."
test_360,#Person2#는 #Person1#에게 Cal Ripken의 홈런으로 인해 점수가 5 대 4로 바뀌었다고 말합니다. 그들은 야구 경기를 보며 하루를 즐깁니다.
test_361,#Person2#가 #Person1#에게 도움에 대한 감사를 표합니다.
test_362,"#Person2#는 #Person1#에게 #Person2#의 나라가 유럽에 석탄을 수출하고 베네수엘라에서 석유를 수입한다고 설명합니다. #Person2#의 나라에서는 최근 귀석 매장량이 발견되었으며, 정부는 천연자원을 활용하여 자금을 확보하려고 합니다."
test_363,"#Person1#은 그리스와 로마 조각 전시회를 보러 가려고 하고, #Person2#도 함께 가기로 했습니다. 그들은 12시 30분에 버스 정류장에서 만나기로 했습니다."
test_364,#Person1#은 #Person2#가 책을 반납하고 비디오를 대출할 수 있도록 도와줍니다.
test_365,"#Person1#은 #Person2#에게 볼링 게임이 10프레임으로 구성되어 있으며, 각 플레이어는 프레임당 두 번 볼을 던질 수 있다고 설명합니다."
test_366,#Person1#은 #Person2#에게 은행과 증권사 간 돈 이체 서비스와 주식 투자자에게 제공되는 추가 혜택에 대해 설명합니다.
test_367,"#Person1#은 체크아웃 전에 짐을 맡기고 싶어 하지만, #Person2#는 VISA 카드로 보증금을 결제해야 한다고 설명합니다."
test_368,#Person1#은 #Person2#에게 뷔페 요금을 안내하고 음식을 어디에서 가져갈 수 있는지 설명합니다.
test_369,#Person1#은 #Person2#에게 해외 유학을 위한 개인 대출에 대해 설명합니다. #Person2#는 부모님과 상의한 후 다시 연락할 예정입니다.
test_370,"#Person2#는 #Person1#에게 영어 노래가 담긴 책을 보여주며, 영어 노래를 부르는 사람이 많지 않아 시간이 걸릴 것이라고 말합니다."
test_371,"#Person1#은 #Person2#의 인상적인 글쓰기 경력에 대해 이야기하며, #Person2#가 신문사에 지원한 이유를 묻습니다."
test_372,#Person1#과 #Person2#는 인터뷰 결과를 직접 물어보기 위해 이메일을 보내는 방법에 대해 논의합니다.
test_373,#Person1#은 #Person2#의 집을 방문하여 마당을 둘러봅니다. #Person2#는 나무에 걸린 옥수수 귀에 대해 설명합니다.
test_374,#Person2#는 #Person1#에게 짐을 보관하려면 신용카드가 필요하다고 설명합니다.
test_375,"보고 싶지 않아. 

�



브랜든은 #Person1#에게 글쓰기 실력을 무료로 향상시켜주는 새로운 웹사이트에 가입 중이라고 말한다. #Person1#은 그 웹사이트가 개인 정보를 훔치려는 사기라고 의심하며 브랜든의 컴퓨터를 꺼버린다."
test_376,#Person1#과 #Person2#는 학교에 새 실험실 건물을 짓는 계획에 대해 이야기하고 있습니다. #Person2#는 자금 문제로 인해 계획이 지연될 것이라고 생각합니다.
test_377,"#Person1#은 신용카드를 사용할 수 있게 되어 기뻐하며, #Person2#는 카드 사용 시 주의할 점을 상기시킨다."
test_378,"#Person1#은 Mr. Smith에게 내일 예정된 마을 방문에 대해 설명하고, Mr. Smith는 산간 지역의 마을을 선택합니다."
test_379,"Vet은 스트레스와 우울함을 풀기 위해 오이를 먹고 푹 쉬며, 딸을 키우면서 가장 좋았던 점과 미래 계획에 대해 이야기합니다. 또한, Vet은 10대에게 서두르지 말고 인생을 최대한 즐기라고 조언합니다."
test_380,"#Person2#는 9년 동안 우표 수집을 좋아해 왔으며, #Person1#에게 최초의 우표에 대해 설명합니다. 그들은 우표 수집이 많은 즐거움을 준다고 생각합니다."
test_381,Tom은 성공한 사업가로서 #Person1#과의 인터뷰에서 자신의 회사 자금 조달 방법과 생활 방식에 대해 이야기합니다.
test_382,"#Person1#과 #Person2#는 보행자 지하도에서 발견된 40대 남성의 사망 사건에 대해 논의합니다. #Person2#는 그 남성이 새벽 1시 30분쯤 레벨 원 클럽을 떠났고, 오전 2시 15분까지 그의 행방을 확인하려고 한다고 설명합니다. #Person1#"
test_383,"Sherry는 친구의 결혼식에 참석하기 위해 내년 여름에 퀘벡 주를 방문할 예정이다. Bob은 그녀에게 몬트리올과 퀘벡 시티에 대해 설명하고, 프랑스어를 연습하라고 조언한다."
test_384,"톰은 제인에게 학생 센터에 수영하러 가자고 제안하지만, 제인은 리포트를 써야 한다고 한다. 톰은 그릴에서 저녁을 먹고 일을 하자고 제안하고, 제인은 동의한다."
test_385,#Person1#은 #Person2#에게 허리가 여전히 아프다고 말합니다.
test_386,#Person1#의 휴대폰이 고장 나서 Fred에게 200위안을 빌립니다. Fred는 #Person1#에게 조금씩 돈을 모으라고 조언합니다.
test_387,"#Person1#은 글씨를 쓰는 데 어려움을 겪고 있으며, #Person2#는 #Person1#에게 끈기를 갖고 꾸준히 연습하라고 격려합니다."
test_388,#Person1#은 #Person2#가 속눈썹 컬러를 사용하는 것을 보고 놀란다.
test_389,#Person2#는 운전 강좌에 대해 문의합니다. #Person1#은 주말 코스를 추천하며 강사진과 훈련 일정에 대해 설명합니다.
test_390,#Person1#은 티나의 피아노 선생님을 만나 배우고 싶어 한다. 티나는 #Person1#에게 이번 토요일에 함께 가자고 제안한다.
test_391,"#Person1#은 #Person2#와의 인터뷰에서 #Person2#의 강점과 약점, 그리고 5년 후의 목표에 대해 질문합니다. #Person1#은 #Person2#가 그들이 찾고 있는 인재라고 생각합니다."
test_392,Stephanie는 몸이 좋지 않지만 내일 마감인 보고서를 작성해야 합니다. George는 Miss Jenkins에게 마감 연장을 요청할 것을 제안합니다.
test_393,"#Person1#은 David에게 함께 스케이트를 타자고 제안하지만, David는 뉴욕에 있는 Barbara의 새해 전날 파티에 가고 싶어 한다."
test_394,"Bob은 지난 주말에 댄스 파티에 갔고, #Person1#은 토요일에 쇼핑을 하고 일요일에 테니스를 쳤습니다."
test_395,"#Person1#은 #Person2#에게 50달러를 빌리고 싶어 한다. #Person1#은 직업을 구하고 있으며, #Person2#는 #Person1#에게 행운이 필요하다고 생각하여 돈을 빌려준다."
test_396,"#Person2#는 #Person1#의 식당에서 재킷과 넥타이를 대여할 수 없어 호텔로 돌아가 가져오기로 하고, #Person1#은 회의 시간을 9시 30분으로 연기하기로 합니다."
test_397,#Person2#는 #Person1#에게 아이들이 휴양 캠프에서 견학과 다양한 스포츠 활동을 즐겼다고 이야기합니다.
test_398,#Person1#의 아버지가 딸의 대학 입학 요건에 대해 물어보는 이유는 직장을 그만두고 컴퓨터 프로그래밍 사업을 시작하려는 계획 때문입니다.
test_399,칼리나는 클락 교수에게 전화하여 교통사고로 인해 이번 주 수업에 결석할 것임을 알립니다.
test_400,"#Person2#는 세입자 권리 옹호 센터에 전화하여 집주인과의 수리 비용 문제를 상담합니다. #Person2#는 집주인이 수리에 너무 오래 걸리고, 수리 비용을 지불하지 않으려 한다고 말합니다."
test_401,#Person1#은 #Person2#에게 도쿄에서 온 수출 L/C를 전달하고 서명을 요청합니다.
test_402,"Myrdal은 지갑을 잃어버렸고, Charlie는 핫도그 가판대로 다시 가서 찾아보자고 제안합니다."
test_403,"#Person1#은 지난주 내내 설거지를 했고, 이번 주는 #Person2#의 차례입니다."
test_404,"#Person1#은 #Person2#에게 이 관계가 어디로 가고 있는지 묻고, #Person2#는 #Person1#을 사랑한다고 답합니다."
test_405,#Person1#과 #Person2#는 정부가 사회 문제를 해결하는 데 어려움을 겪고 있다고 논의한다.
test_406,#Person1#은 다음 주 토요일에 있을 가면무도회 파티를 위해 #Person2#에게 쇼핑을 같이 가 달라고 요청합니다. #Person2#는 파티의 테마에 맞는 의상을 추천합니다.
test_407,"#Person2#는 #Person1#에게 베이징의 밤문화를 즐기기 위해 춤추러 가자고 제안합니다. #Person1#은 빠른 음악에 맞춰 춤추는 것을 좋아하며, 디스코 댄스를 가장 좋아합니다."
test_408,#Person1#은 #Person2#에게 농장을 갖고 싶다고 말합니다. #Person2#는 농부가 되기 위해 많은 훈련이 필요하다고 생각합니다.
test_409,"#Person1#은 #Person2#의 도움으로 하이네켄, 버드와이저, 나초, 모짜렐라 스틱을 주문합니다."
test_410,"Mary는 어젯밤 Ann과의 큰 싸움에 대해 #Person1#에게 이야기합니다. Ann은 남자친구의 계획 때문에 여행을 취소해야 했고, Mary는 그녀의 우정을 존중하지 않는다고 느꼈습니다. #Person1#은 Mary에게 Ann을 이해하라고 조언합니다."
test_411,"#Person2#는 #Person1#에게 가게, 기념품 카운터, 화장실의 위치를 안내합니다."
test_412,"Tom과 Catherine은 영화 'Fast Food Nation'에 대해 논의하며, 미국의 패스트푸드 문화가 편리함을 추구하는 생활 방식을 반영한다고 평가한다. 그들은 패스트푸드점이 건강한 메뉴 옵션을 제공하지만, 사람들이 이를 잘 받아들이지 않을 것이라고 생각한다."
test_413,"#Person1#은 #Person2#에게 버스 요금을 지불하고 뒤쪽으로 이동할 것을 요청합니다. #Person2#는 이 버스가 파크 애비뉴로 가는 줄 알고 있었지만, #Person1#은 이 버스가 그리니치 빌리지와 워싱턴 스퀘어 공원을 경유한다고 설명합니다."
test_414,"#Person1#과 #Person2#는 9-11 테러 공격에 대해 이야기합니다. #Person1#은 뉴욕 시에 있었고, #Person2#는 베이징에 있었습니다. #Person1#은 삼촌이 세계 무역 센터에서 돌아가셨다고 말합니다."
test_415,Karl과 그의 아내는 시카고에서 미네소타로 이사 와서 Chuck Jones와 인사를 나눈다. Karl은 미네소타로 이사한 이유를 설명한다.
test_416,"#Person2#는 #Person1#의 도움으로 삶은 달걀, 진하게 구운 토스트, 오렌지 주스를 주문합니다."
test_417,"#Person1#은 피곤해서 자러 가고, #Person2#는 가계부를 끝내기 위해 깨어 있으려고 한다."
test_418,#Person1#과 Jane은 다음 주 월요일 오후 3시에 만나 아이디어를 논의하기로 했습니다.
test_419,"보시겠어요?
�



#Person2#는 5주년 기념일을 맞아 여자친구 Jess에게 줄 선물을 찾고 있습니다. #Person1#은 다양한 보석을 추천하지만, #Person2#는 여전히 결정을 내리지 못합니다. 결국 #Person2#는 Jess에게 프로포즈하기로 결심하고, #Person1#은 약혼반지를 보여줍"
test_420,"#Person1#은 오래된 Ford Pinto를 교환하기 위해 새 차를 찾고 있습니다. #Person2#는 #Person1#에게 Ford Focus를 추천하며, 연비, 엔진, 가격에 대해 설명합니다. #Person1#은 시승을 원합니다."
test_421,"#Person1#은 Ballam 씨에게 컴퓨터 엔지니어 직책을 제안합니다. Ballam 씨는 월 4,000 위안을 원하며, #Person1#은 이에 동의합니다. Ballam 씨는 다음 주 월요일에 출근할 예정입니다."
test_422,"#Person1#은 #Person2#에게 계약을 통해 얻을 수 있는 혜택을 설명하고, #Person2#는 이를 긍정적으로 평가합니다."
test_423,#Person1#이 배가 고파서 #Person2#가 땅콩버터와 잼 샌드위치를 만들어 먹으라고 제안합니다.
test_424,#Person2#는 #Person1#에게 백혈구 수치를 확인하기 위해 혈액을 채취합니다.
test_425,Steven은 Sellers 씨에게 전화하여 전기가 나간 상황에서 차단함을 확인하고 나간 퓨즈를 교체하도록 안내받습니다.
test_426,"Paula는 집주인 Ms. Connors가 식기세척기 수리비를 공제한 후 월세를 전액 납부하지 않아 쫓아내겠다고 협박하자, #Person2#에게 Ms. Connors와의 면담에 동행해달라고 요청한다."
test_427,"#Person1#과 #Person2#는 사무실의 에어컨, 변기, 전기 배선, 배수구 문제로 인해 수리공을 부를 계획입니다."
test_428,"#Person1#과 #Person2#는 둘 다 직업을 찾고 있으며, #Person2#는 #Person1#에게 전기공 견습생 프로그램 공고를 다시 확인해보라고 제안합니다."
test_429,"#Person2#는 #Person1#에게 그들이 사장님과 좋은 업무 관계를 유지하고 있으며, 사장님의 강점은 정보 분석 능력과 어려운 상황에서 옳은 결정을 내리는 능력이라고 설명합니다."
test_430,Tang 씨는 관광 가이드 자격증을 제시하고 영어와 러시아어를 구사할 수 있다고 말합니다.
test_431,#Person2#는 #Person1#에게서 순금 시계를 구매하기로 결정합니다.
test_432,Tom은 딸을 병원에 데려가야 해서 Sara에게 아들 Ken을 맡아달라고 요청합니다. Sara는 그를 집으로 데려가고 저녁을 함께 먹기로 합니다.
test_433,"#Person1#은 Amy에게 그녀의 첫 직장에 대해 묻습니다. Amy는 총지배인 비서로 시작하여 인사부장으로 승진했고, 이후 영업부에 지원하기 위해 그만뒀다고 설명합니다."
test_434,"야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해. 
#Person1#: 운동을 해야 해."
test_435,그렉 손더스가 메리에게 전화하여 대학 스포츠에 관심이 있는지 묻습니다. 메리는 농구와 배구를 한다고 답합니다.
test_436,#Person1#은 #Person2#의 택시를 타고 기차역으로 이동합니다. #Person1#은 #Person2#에게 천천히 운전해 달라고 요청합니다.
test_437,"#Person1#은 Brian의 영어 실력을 칭찬하고, 그가 미국에 온 지 3주가 되었으며 아내가 어제 도착했다고 말합니다. Brian은 라스베가스에 가본 적이 있지만 캘리포니아는 가본 적이 없습니다."
test_438,"#Person2#는 새로운 건강 보험에 가입하기 위해 연례 건강검진을 받으러 왔습니다. #Person1#은 #Person2#의 호흡 문제에 대해 알레르기 검사를 진행하고, 피검사에서 콜레스테롤, 혈당, 백혈구 수치를 확인할 것입니다."
test_439,"#Person1#과 #Person2#는 복권에 당첨되었을 때의 계획에 대해 이야기합니다. #Person1#은 전 세계를 여행하고, #Person2#는 가족을 위해 큰 집을 사고 싶어합니다. 그들은 현실로 돌아와서 술을 마시기로 합니다."
test_440,#Person1#은 결혼에 대해 두려움을 느끼고 있습니다. #Person2#는 #Person1#에게 Amy를 결혼식장에 남겨두면 안 된다고 설득합니다. 결국 #Person1#은 결혼에 대해 긍정적으로 생각하게 됩니다.
test_441,"#Person1#은 #Person2#에게 예전 명함과 동일한 디자인으로 2,000장의 새로운 명함을 인쇄해 달라고 요청합니다."
test_442,"브라이언은 #Person1#에게 6시에 #Person1#의 집으로 데리러 갈 것이라고 알린다. #Person1#의 미팅 일정에 대해 설명하고, 비행기에서 사용할 프로그램을 준비해 주겠다고 한다."
test_443,"#Person1#은 Paul을 추수감사절 저녁 식사에 초대한다. Paul은 부모님이 핀란드에 가셔서 혼자 보내게 될까 봐 걱정하고 있었다. #Person1#은 모든 음식을 준비했지만, Paul은 좋은 와인 한 병을 가져가기로 한다."
test_444,존은 수잔에게 사촌을 토요일 낮에 여기저기 안내해 달라고 부탁한다. 수잔은 강당에서 열리는 음악 페스티벌을 제안한다. 그들은 눈보라가 오면 다른 계획을 세우기로 한다.
test_445,"#Person1#과 #Person2#는 저녁 수업에 대해 논의하고 있습니다. #Person1#은 꽃꽂이, 사진, 이탈리안 와인, 홈페이지 디자인, 인도 요리 강좌를 고려하고 있습니다. #Person1#은 인도 요리를 좋아하여 #Person2#가 아침에 전화를 걸어 남아 있는 자리를 확인할 것입니다."
test_446,#Person1#과 #Person2#는 브리짓이 고기를 먹지 않고 아서가 생선을 먹지 않기 때문에 캐럿츠에서 내일 저녁 식사를 하기로 결정합니다.
test_447,"Gene은 이번 토요일에 운전면허 시험을 볼 예정이며, 시험에 합격하면 2016년형 혼다 어코드를 구매할 계획이라고 #Person1#에게 말합니다."
test_448,"#Person1#은 #Person2#에게 펜을 보여달라고 요청하고, 만족하여 카드로 구매합니다."
test_449,"#Person2#는 #Person1#에게 회사의 기금 모금 행사가 성공적이었다고 설명합니다. 마라톤 참가자들이 참가비로 10달러를 내고, 달린 마일 당 1달러를 약속받아 수천 달러를 모을 수 있었습니다."
test_450,#Person2#가 #Person1#에게 피크 트램까지 가는 길을 안내합니다. #Person1#은 길을 적어두고 싶어 합니다.
test_451,"#Person1#은 #Person2#에게 백단향 부채를 추천하고, #Person2#는 작은 부채 두 개와 큰 부채 하나를 구매합니다."
test_452,#Person2#는 #Person1#에게 외부 요인과 내부 요인이 회사에 큰 영향을 미친다고 설명합니다.
test_453,"#Person2#는 오늘 오후 2시에 준비 회의를 시작할 예정이며, #Person1#은 3시쯤에 참석할 예정입니다."
test_454,#Person1#은 #Person2#에게 강을 따라가는 하루 코스를 추천합니다.
test_455,"#Person2#는 #Person1#의 도움으로 비프버거, 프렌치프라이, 바나나 맛 밀크셰이크를 주문합니다."
test_456,"#Person1#과 #Person2#는 등불 축제를 관람하며, 등불에 적힌 수수께끼를 보고 큰 용 등불을 감상합니다."
test_457,"#Person1#은 Tina에게 면접 두 라운드를 통과했고, 최종 라운드에 진출했다고 말합니다. 그들은 오늘 저녁에 축하하기로 합니다."
test_458,팀이 카렌과의 대화를 마치고 떠난다.
test_459,"#Person2#는 문구류를 사고 복사를 해야 합니다. #Person1#은 #Person2#에게 리셉셔니스트인 Julie에게 물건 위치를 물어보고, 사무실 근처에 있는 복사기를 사용하라고 조언합니다. 또한 #Person1#은 부서 회의에서 주로 어떤 주제를 다루는지 설명합니다."
test_460,#Person1#이 #Person2#에게 목욕 시 버튼 사용법을 도와달라고 요청합니다.
test_461,"#Person2#는 #Person1#에게 첫 번째 통로에 베스트셀러가 있다고 알려주고, 일본 소설가의 책을 추천합니다."
test_462,"#Person1#은 #Person2#에게 친구에게 읽는 법을 가르쳐달라고 요청합니다. #Person2#는 동의하며, #Person1#이 저녁을 준비하기로 합니다."
test_463,"#Person2#는 #Person1#의 예약을 확인하고, #Person1#은 카드로 티켓을 결제합니다."
test_464,"#Person1#은 #Person2#에게 함께 저녁을 준비하자고 제안합니다. #Person1#은 #Person2#에게 매운 치킨 커리 요리를 가르치며, #Person2#는 흰쌀밥을 원합니다."
test_465,#Person2#는 #Person1#에게 IC 전화기와 동전 전화기의 사용 방법을 설명합니다.
test_467,"#Person1#은 돈이 부족하여 중고 컴퓨터 구매를 고려하고 있으며, #Person2#는 중고 물건 구매 시 주의가 필요하다고 조언합니다."
test_468,"Morgan은 #Person1#에게 중국에서는 남은 음식을 집에 가져가는 것이 흔하지 않다고 설명한다. #Person1#은 그것이 낭비라고 생각하지만, Morgan은 중국에서는 많이 주문하는 것이 전통이라고 말한다."
test_469,해리는 중국의 길거리 시장에서 바가지를 당한 경험을 #Person2#에게 이야기합니다. #Person2#는 해리에게 물건의 진짜 가치를 미리 알아보라고 조언합니다.
test_470,"#Person2#는 영어 말하기와 쓰기에 능숙하며, 프랑스어와 일본어도 할 줄 압니다."
test_471,"#Person2#는 당좌예금과 저축예금을 동시에 개설하고 싶어합니다. #Person1#은 두 계좌 모두 ATM 기기에서 사용할 수 있는 카드를 제공한다고 설명하며, 오버드래프트 최대 한도와 벌금에 대해 안내합니다."
test_472,#Person2#는 #Person1#에게 설탕 3봉지를 구매할 때마다 특별 할인 쿠폰을 받을 수 있다고 설명합니다. #Person1#은 9봉지의 설탕을 구매하여 쿠폰 3장을 받기로 결정합니다.
test_473,"Mrs. Robinson은 Steve에게 Johnny를 돌봐달라고 부탁하고, 부엌 청소를 도와준 것에 대해 감사 인사를 전합니다."
test_474,"#Person2#는 상하이로 가는 기차표를 잃어버렸습니다. #Person1#은 #Person2#의 이름과 여권 번호를 확인했지만 표에 대한 정보를 찾을 수 없었습니다. #Person2#는 새로운 표를 구매해야 했고, 결국 소프트 슬리퍼를 선택했습니다."
test_475,"Ann은 #Person1#에게 '웰빙 인 더 에어' 프로그램을 추천하며, 이 프로그램을 통해 뉴욕에 도착했을 때 시차 적응이 잘 되었다고 설명합니다. Ann은 술이나 커피 대신 물과 과일 주스를 마시고, 고기나 기름진 음식 대신 '웰빙 메뉴'의 음식을"
test_476,Mary는 Tom에게 맥도날드에서 일자리를 찾았다고 말한다. Tom은 그녀에게 아버지의 건설 회사에서 여름 직장을 시도해보라고 제안한다.
test_477,해리는 길을 건너다 차에 치일 뻔한 끔찍한 경험을 #Person1#에게 이야기한다. 그들은 그 운전자가 처벌받기를 바란다.
test_478,#Person1#은 사업가들을 위한 프로그램 '비즈니스 월드'에서 새로 자전거 가게를 인수하고 설립한 Steven Kayne 씨와 인터뷰를 진행합니다.
test_479,에셀과 #Person2#는 자신들이 중년인지에 대해 의견이 다르다.
test_480,"#Person2#는 애플 크리스프와 초콜릿 무스 케이크를 주문하고, 따뜻한 차 네 잔을 요청합니다."
test_481,"침대 가져가고, 네 스테레오 쓰고, 카운터 위에 스피커 하나, 침대 옆 바닥에 하나 놓기로 했어.
</think>



#Person1#과 #Person2#는 침대와 스테레오, 책상의 배치에 대해 논의합니다. #Person2#는 동전 던지기로 �"
test_482,#Person2#는 Mr. Murray가 도서관 카드를 신청할 수 있도록 도와줍니다.
test_483,"#Person2#는 #Person1#에게 보통 9시부터 5시까지 근무하며, 고객과 체결하는 계약에 따라 보너스를 받고, 점심시간과 커피 브레이크를 가진다고 말합니다."
test_484,"#: 저는 놀리지 않아요. 그냥 놀랐을 뿐입니다. 저는 열두 살 때부터 세탁을 했으니. 





#Person1#은 세탁기를 사용하는 방법을 #Person2#에게 묻습니다. #Person2#는 세탁기에 비누를 넣어야 한다고 알려주고, #Person1#은 많은 비누를 사옵니다. #Person"
test_485,#Person1#과 #Person2#는 최근 바쁜 일상에 대해 대화를 나눈다.
test_486,"#Person1#은 Katie에게 그녀의 평가서에 대해 이야기하며, 늦는 것과 손님이 없을 때 적극적으로 행동하지 않는 것에 대해 언급합니다."
test_487,#Person1#과 #Person2#는 할아버지의 생신을 맞아 깜짝 파티를 계획하고 있습니다. 그들은 파티를 할아버지의 집에서 토요일에 열기로 결정했습니다.
test_488,Gina는 프리랜서 기자로서 인터넷 서비스 공급업체에 대한 기사 조사를 위해 회의에 참석했습니다. Gian Luca는 그녀에게 친구를 소개해 줍니다.
test_489,#Person2#는 Kathy에게 노스캐롤라이나 산에서 새울음 소리가 17년 주기로 발생한다고 설명합니다. Kathy는 그 소리가 끔찍하다고 느낍니다.
test_490,"#Person2#는 #Person1#의 도움으로 칠면조 샌드위치, 채소 소고기 수프, 다이어트 콜라를 주문합니다."
test_491,James는 기차를 타기 전에 David에게 빌려준 재킷을 기다리고 있다. #Person1#은 James에게 카메라와 쿠키를 챙기도록 상기시킨다.
test_492,"#Person1#은 테드에게 올해 어디로 휴가를 갈지 묻고, 테드는 아직 결정하지 못했다고 답합니다. #Person1#은 중국으로 휴가를 갈 예정입니다."
test_493,#Person1#이 #Person2#에게 영화를 보러 가자고 제안합니다. #Person2#는 #Person1#의 엄마도 함께 가자고 제안합니다.
test_494,#Person2#는 #Person1#에게 어젯밤 집에 도둑이 들었다고 말합니다.
test_495,"Jack은 Charlie에게 새로운 비디오 게임을 함께 하자고 초대하고, Charlie는 이에 흥미를 보인다."
test_496,#Person2#는 #Person1#에게 시골 음악에 관심을 갖게 된 계기와 라디오 방송국에서 일하게 된 과정을 설명합니다.
test_497,"Alice는 #Person1#에게 세탁기에 비누를 넣는 방법을 알려주고, 너무 많은 비누를 사용하지 말라고 조언합니다. #Person1#은 옷을 한 번도 세탁해본 적이 없으며, 이는 어머니가 항상 해주셨기 때문입니다."
test_498,"Steve는 집을 찾고 있으며, Matthew는 그의 이웃 Mrs. Thou의 아파트를 추천한다. Mrs. Thou의 딸이 출산으로 이사를 가기 때문이다."
test_499,Frank는 승진을 축하하기 위해 Betsy를 토요일에 열리는 큰 파티에 초대한다.
