fname,summary
test_347,#Person2#는 #Person1#의 도움으로 3일 동안 토요타 카롤라를 빌립니다. #Person2#는 은색 차량을 선택합니다.
test_348,"#Person1#은 다음 주에 뉴욕에 가서 비즈니스 계약을 체결할 예정입니다. #Person2#는 #Person1#에게 유엔 본부, 브로드웨이, 콜럼비아 대학교, 뉴욕 대학교를 방문할 것을 추천합니다."
test_349,#Person1#이 #Person2#에게 필름 현상에 대해 문의합니다.
test_350,"#Person1#의 비행기가 폭우로 인해 지연되었습니다. #Person2#는 #Person1#에게 정확한 지연 시간을 알 수 없지만, 날씨가 곧 변할 것이라고 말합니다."
test_351,"#Person1#이 #Person2#에게 북경대학의 위치와 가는 길을 묻지만, #Person2#는 경찰관에게 물어보라고 제안합니다."
test_352,"#Person2#는 #Person1#에게 신문에 나온 뉴스, 날씨, 스포츠 경기 결과에 대해 이야기합니다."
test_353,"#Person1#은 컴퓨터 게임이 너무 폭력적이라 싫어하지만, #Person2#는 괜찮은 게임도 많다고 생각한다."
test_354,"#Person1#은 저녁 후 맥주를 마시자고 제안하지만, #Person2#는 건강에 좋지 않다고 생각합니다. 그들은 대신 체육관에 가서 운동하고 친구들과 시간을 보내기로 합니다."
test_355,#Person1#과 #Person2#는 음식으로 닭발과 하우스 레드 와인 한 병을 주문합니다.
test_356,#Person2#는 지난 겨울 방학에 미국에서 온 외국인 관광객들을 몇몇 명소로 안내했습니다.
test_357,#Person1#은 Jack의 더블룸 3박 예약을 확인하고 양식 작성을 요청합니다.
test_358,"질이 마크에게 전화를 걸어 그가 술 때문에 출근하지 못한 이유를 듣는다. 질은 마크에게 빌의 부인이 딸을 낳았다는 소식을 전하고, 마크는 이를 축하하기로 한다."
test_359,"#Person1#이 #Person2#에게 외출을 제안하지만, #Person2#는 남편이 동의하지 않을 것 같아 거절합니다."
test_360,#Person2#는 #Person1#에게 Cal Ripken이 홈런을 쳐서 볼티모어가 경기를 이기고 있다고 말합니다. 그들은 경기를 보면서 즐거운 시간을 보내고 있습니다.
test_361,#Person2#는 #Person1#의 도움에 대해 감사의 인사를 전합니다.
test_362,"#Person2#는 #Person1#에게 #Person2#의 나라가 구리를 주로 수출하고, 인접 국가들로부터 철과 알루미늄을 수입한다고 설명합니다. #Person2#의 나라에서는 귀석 매장량이 발견되었고, 정부는 천연자원을 활용해 자금을 확보하려고 합니다."
test_363,"#Person2#는 1년에 한두 번 미술 전시회에 가는 것을 좋아하고, #Person1#은 미술관에 가는 것을 좋아합니다. 그들은 내일 국립 미술관에서 열리는 그리스와 로마 조각 전시회에 함께 가기로 했습니다."
test_364,#Person2#는 #Person1#의 도움으로 책을 반납하고 비디오를 대출합니다.
test_365,"#Person1#은 #Person2#에게 볼링의 기본 규칙을 설명하며, 게임을 하면서 더 자세히 설명할 것입니다."
test_366,#Person1#은 #Person2#에게 은행과 증권사 간의 돈 이체 서비스와 주식 투자자를 위한 추가 혜택에 대해 설명합니다.
test_367,#Person1#은 체크아웃 전에 짐을 맡길 장소가 필요합니다. #Person2#는 짐 보관을 위해 약간의 요금과 VISA 카드로 결제할 보증금이 필요하다고 설명합니다.
test_368,"#Person1#은 #Person2#에게 뷔페 요금과 음식, 음료 위치에 대해 안내합니다."
test_369,"#Person2#는 내년에 해외에서 공부할 계획으로 적절한 대출 정보를 원합니다. #Person1#은 #Person2#에게 해외 유학 개인 대출에 대해 설명하고, #Person2#는 부모님과 상의한 후 다시 연락하기로 합니다."
test_370,#Person1#은 #Person2#에게 영어 노래가 있는 책을 요청합니다.
test_371,"#Person1#은 #Person2#의 글쓰기 경력에 대해 묻고, #Person2#는 신문사에 지원한 이유를 설명합니다."
test_372,#Person1#과 #Person2#는 잭의 인터뷰 결과를 확인하기 위해 회사에 이메일을 보내는 방법에 대해 논의합니다.
test_373,#Person1#이 #Person2#의 집을 방문하여 마당을 둘러봅니다. #Person2#는 #Person1#에게 나무에 걸린 옥수수 귀에 대해 설명합니다.
test_374,"#Person2#는 #Person1#의 체크아웃을 돕고 있으며, #Person1#의 짐 보관을 위해 신용카드가 필요하다고 안내합니다."
test_375,"보고 싶지 않아. 
#Person2#: 네 동생이? 
#Person1#은 브랜든이 사기에 속아가는 것을 막기 위해 컴퓨터를 끄려고 합니다."
test_376,#Person1#과 #Person2#는 교장 선생님이 새 실험실 건물을 짓기 위해 지역 정부의 도움을 요청할 가능성을 논의합니다.
test_377,#Person1#은 은행에서 받은 신용카드로 소고기를 구매한 경험을 #Person2#에게 이야기합니다. #Person2#는 신용카드 사용 시 주의사항을 안내합니다.
test_378,"#Person1#은 Mr. Smith에게 내일 방문할 마을을 선택하도록 요청하고, Mr. Smith는 산간 지역의 마을을 선택합니다."
test_379,"#Person1#은 Vet에게 스트레스와 우울함을 해소하는 방법, 아이를 키우면서 가장 좋았던 점, 미래 계획과 목표, 가장 좋아하는 명언, 그리고 10대들에게 해주고 싶은 조언에 대해 질문합니다."
test_380,"#Person2#는 열 살 때부터 우표 수집에 관심을 가지고 있으며, #Person1#에게 최초의 우표에 대해 설명합니다. #Person1#은 우표 수집이 많은 즐거움을 준다고 생각합니다."
test_381,Tom은 #Person1#에게 자신이 성공한 사업가가 된 과정과 현재 회사의 자금 조달 방법에 대해 이야기합니다. 또한 그의 생활 방식과 낭비적인 행동에 대한 생각을 공유합니다.
test_382,"경찰은 네즈든의 보행자 지하도에서 발견된 40대 남성의 사망 사건을 살인으로 보고 있으며, 수사를 지휘 중인 탐정 수사국장 John Day가 그 남성의 이동 경로에 대해 설명하고 있습니다."
test_383,"Sherry는 친구 결혼식 참석을 위해 내년 여름에 퀘벡 주를 방문할 예정이다. Bob은 그녀에게 몬트리올과 퀘벡 시티에 대해 설명하고, 프랑스어를 연습하라고 조언한다."
test_384,"톰은 제인에게 수영하러 가자고 제안하지만, 제인은 리포트를 써야 해서 거절한다. 톰은 그릴에서 저녁을 먹고 함께 공부하자고 제안하고, 제인은 이에 동의한다."
test_385,#Person1#은 #Person2#에게 허리 통증 치료를 위해 의사가 처방한 약을 하루에 세 번 꼭 복용해야 한다고 상기시킨다.
test_386,#Person1#은 새 컴퓨터를 사기 위해 Fred에게 200위안을 빌립니다.
test_387,"#Person1#은 글씨가 나아지지 않아 불평하지만, #Person2#는 끈기와 꾸준함을 강조하며 격려한다."
test_388,#Person1#은 #Person2#가 속눈썹 컬러를 사용하는 것을 보고 놀랍니다.
test_389,"#Person1#은 #Person2#에게 주말 운전 강좌에 대해 설명합니다. 강좌는 매주 토요일과 일요일에 진행되며, 훌륭한 강사진과 훈련 차량이 제공됩니다."
test_390,"티나는 8년 동안 피아노를 배우고 있으며, 그녀의 아버지가 영국에서 온 피아노 선생님을 소개해 주셨다. #Person1#은 티나에게 그 선생님을 소개해 달라고 요청한다."
test_391,"#Person1#은 #Person2#에게 강점, 약점, 그리고 5년 후의 목표에 대해 질문합니다. #Person1#은 #Person2#가 그들이 찾는 인재라고 생각합니다."
test_392,Stephanie는 몸이 좋지 않지만 보고서를 제출해야 합니다. George는 Miss Jenkins에게 제출 기한을 연장해달라고 요청하라고 제안합니다.
test_393,"#Person1#은 David에게 얼음 위에서 스케이트를 타자고 제안하지만, David는 뉴욕에 있는 Barbara의 파티에 가고 싶어합니다. 그는 이번 크리스마스가 지루할 것이라고 생각합니다."
test_394,"Bob은 지난 주말에 댄스 파티에 갔고, #Person1#은 TV를 보고 쇼핑을 하고 테니스를 치며 주말을 보냈습니다."
test_395,#Person1#은 직업이 없어서 #Person2#에게 50달러를 빌려달라고 요청합니다. #Person2#는 #Person1#이 운이 좋기를 바라며 돈을 빌려줍니다.
test_396,"#Person1#은 #Person2#에게 모든 손님에게 재킷과 넥타이 착용을 요청한다고 말합니다. #Person2#는 회의를 9시 30분으로 연기하고, #Person1#은 가능한 빨리 돌아오겠다고 약속합니다."
test_397,"#Person2#는 #Person1#에게 아이들이 휴양 캠프에서 즐거운 시간을 보냈고, 성 방문, 요트, 등반, 승마 같은 다양한 활동을 했다고 설명합니다."
test_398,#Person2#는 직장을 그만두고 컴퓨터 프로그래밍을 배우기 위해 대학 입학 요건에 대해 #Person1#에게 묻습니다.
test_399,칼리나는 클락 교수에게 교통사고로 인해 이번 주 수업에 참석할 수 없다고 알립니다.
test_400,"#Person2#는 세입자 권리 옹호 센터에 전화를 걸어 집주인과의 수리 비용 문제로 어려움을 겪고 있다고 설명합니다. #Person2#는 히터 고장과 파티로 인한 창문 파손 및 세탁기 수리 문제를 언급하며, 집주인이 수리 비용을 지불하지 않겠다고 했다고 합니다."
test_401,"#Person1#은 #Person2#에게 도쿄에서 온 수출 L/C를 제공하고, #Person2#는 서명만 하면 됩니다."
test_402,"Myrdal은 지갑을 잃어버렸고, Charlie는 그녀와 함께 핫도그 가판대로 다시 가보자고 제안한다."
test_403,#Person1#과 #Person2#는 설거지를 번갈아 가며 하기로 했습니다.
test_404,#Person1#과 #Person2#는 서로의 감정을 확인하며 사랑을 고백합니다.
test_405,#Person1#과 #Person2#는 정부가 직면한 사회 문제에 대해 논의하고 있습니다.
test_406,#Person1#은 다음 주 토요일에 있을 컨트리 테마의 가면무도회 파티를 위해 #Person2#에게 의상 쇼핑을 도와달라고 요청합니다.
test_407,#Person1#과 #Person2#는 베이징의 나이트클럽에서 춤을 추며 즐거운 시간을 보냅니다. #Person1#은 디스코 댄스를 가장 좋아합니다.
test_408,"#Person1#은 #Person2#에게 농장을 갖고 싶다고 말합니다. #Person2#는 농장 운영이 쉽지 않다고 생각하지만, #Person1#은 도전해보고 싶어합니다. #Person2#는 #Person1#의 농장에서 휴가를 보내고 싶어합니다."
test_409,"#Person1#은 하이네켄 한 파인트와 버드 반 파인트, 그리고 나초와 모짜렐라 스틱을 주문했습니다. #Person2#는 80달러라고 했고, #Person1#은 그 가격에 놀랐습니다."
test_410,Mary는 #Person1#에게 어젯밤 Ann과 크게 다투었다고 말한다. Ann이 남자친구와의 계획 때문에 여행을 취소했기 때문이다. #Person1#은 Mary에게 더 이해심을 가질 것을 조언한다.
test_411,#Person2#는 #Person1#에게 담배와 기념품을 구입할 수 있는 가게와 화장실의 위치를 안내합니다.
test_412,"Tom과 Catherine은 영화 'Fast Food Nation'을 보고 미국의 패스트푸드 문화에 대해 논의한다. Catherine은 미국이 '패스트푸드 네이션'이라는 이름에 걸맞다고 생각하며, 패스트푸드가 편리함을 추구하는 생활 방식을 반영한다고 말한다. Tom은 패스트푸드점에서도 건강한 메뉴 옵션이 제공된다고 언"
test_413,"#Person1#은 #Person2#에게 버스 요금을 상자에 넣고 뒤로 이동해달라고 요청합니다. #Person2#는 버스가 피프스 애비뉴를 따라 가는지, 파크 애비뉴로 가는 1번 버스인지, 워싱턴 스퀘어 공원으로 가는지 묻습니다."
test_414,"#Person1#과 #Person2#는 9-11 테러 공격에 대해 이야기합니다. #Person1#은 뉴욕 시에 있는 부모님 댁에 있었고, #Person2#는 베이징에 있었습니다. #Person1#의 삼촌은 테러로 사망했습니다."
test_415,Karl은 Chuck Jones에게 자신과 아내가 더 조용한 곳에서 더 넓은 공간을 원해 미네소타로 이사 왔다고 말합니다.
test_416,"#Person2#는 #Person1#에게 삶은 달걀, 토스트, 오렌지 주스를 주문합니다."
test_417,"#Person1#은 먼저 자러 가고, #Person2#는 가계부를 정리할 계획입니다. #Person1#은 #Person2#에게 자러 가기 전에 지하실 문을 닫아달라고 부탁합니다."
test_418,#Person1#과 #Person2#는 다음 주 월요일 오후 3시에 만나 아이디어를 논의하기로 했습니다.
test_419,"볼까요?
#Person2#는 5주년 기념일 선물로 여자친구에게 줄 멋진 선물을 찾고 있습니다. #Person1#은 자수정 팔찌를 추천하지만, #Person2#는 더 섬세한 것을 원합니다. #Person2#는 Jess가 똑똑하고 유머러스하며 여성스럽다고 말합니다. #Person1#은 5주년 기념일"
test_420,"#Person1#은 새 차를 찾고 있으며, #Person2#는 Ford Focus를 추천합니다. 이 차는 가볍고 강력하며 연비가 좋고 강력한 엔진이 장착되어 있습니다. #Person2#는 #Person1#에게 0% 다운페이먼트와 첫 1년간 무이자를 제공합니다."
test_421,"#Person1#은 Ballam 씨에게 컴퓨터 엔지니어 직책을 제안합니다. Ballam 씨는 월 4,000 위안을 요구하고, #Person1#은 이를 수락합니다. Ballam 씨는 다음 주 월요일에 출근할 예정입니다."
test_422,#Person1#은 계약을 통해 #Person2#의 그룹 회사들이 자금을 빠르게 통합 이체하고 중앙에서 관리할 수 있도록 돕겠다고 제안합니다. #Person2#는 이를 긍정적으로 평가합니다.
test_423,"#Person1#은 배가 고프고, #Person2#는 #Person1#에게 땅콩버터와 잼 샌드위치를 만들어 먹으라고 제안합니다."
test_424,"#Person2#는 #Person1#의 혈액을 채취하며, 백혈구 수치가 감염 여부를 알려준다고 설명합니다."
test_425,Steven은 전기가 나가서 Sellers 씨에게 도움을 요청합니다. Sellers 씨는 Steven에게 지하실에서 차단함을 확인하고 나간 퓨즈를 교체하라고 안내합니다.
test_426,Paula는 집주인이 식기세척기 수리비를 월세에서 공제한 후 월세를 전액 지불하지 않아 쫓겨날 위기에 처해 있습니다. #Person2#는 Paula를 도와주기로 했습니다.
test_427,"#Person1#과 #Person2#는 사무실의 에어컨, 화장실 변기, 전기 배선, 밖에 있는 배수구 등이 고장 나서 수리공을 불러야 한다고 이야기합니다."
test_428,"#Person1#과 #Person2#는 둘 다 직장을 찾고 있으며, 전기공 견습생 프로그램 공고를 함께 검토하기로 했다."
test_429,#Person2#는 #Person1#에게 사장님과의 업무 관계와 사장님의 강점에 대해 이야기합니다.
test_430,"Tang 씨는 #Person1#에게 자신의 관광 가이드 자격증 사본을 제출하고, 영어와 러시아어를 구사할 수 있다고 말합니다."
test_431,#Person2#는 #Person1#의 도움으로 순금 시계를 구매합니다.
test_432,"Tom은 Sara에게 전화하여 딸이 열이 나서 병원에 데려가야 한다고 알립니다. Tom은 Sara에게 아들을 잠시 돌봐달라고 부탁하고, Sara는 이를 수락합니다."
test_433,"Amy는 #Person1#에게 그녀의 첫 직장이 총지배인 비서였고, 그 후 인사부장으로 승진했다고 말합니다. 현재는 영업부에서 일하고 있습니다."
test_434,"야 해. 
#Person2#는 체중 감량을 위해 와후 다이어트를 시작했지만, #Person1#은 그것이 사기라고 생각합니다. #Person1#은 #Person2#에게 운동을 하라고 조언합니다."
test_435,브라운 컬리지의 그렉 손더스가 메리에게 전화하여 대학 스포츠에 대한 관심을 묻습니다. 메리는 농구와 배구를 한다고 답합니다.
test_436,#Person1#은 출퇴근 시간에 #Person2#의 택시를 타고 기차역으로 이동합니다.
test_437,#Person1#은 Brian의 영어 실력을 칭찬하고 그가 미국에 온 지 얼마나 됐는지 묻습니다.
test_438,"#Person2#는 새로운 건강 보험에 가입하기 위해 건강검진을 받으러 왔습니다. #Person1#은 #Person2#의 호흡 문제를 검사하고, 피검사에서는 콜레스테롤, 혈당, 백혈구 수치를 확인할 것입니다."
test_439,"#Person1#과 #Person2#는 복권에 당첨되었을 때 무엇을 할지에 대해 이야기합니다. #Person1#은 전 세계를 여행하고 일하지 않겠다고 말하고, #Person2#는 월급 인상을 받고 싶다고 합니다. 결국 그들은 현실로 돌아와 맥주를 마시기로 합니다."
test_440,"#Person1#은 결혼을 포기하려 하지만, #Person2#는 #Person1#을 설득하여 결혼식을 계속하려고 합니다."
test_441,"#Person1#은 #Person2#에게 예전 명함과 동일한 디자인으로 2,000장의 새로운 명함을 인쇄해 달라고 요청합니다."
test_442,#Person1#과 브라이언은 #Person1#의 여행 일정에 대해 논의한다. 브라이언은 #Person1#에게 공항에서 #Person1#을 만나러 올 전무님에 대해 알려준다.
test_443,"#Person1#은 Paul을 추수감사절 저녁 식사에 초대하고, Paul은 혼자 보내지 않아 다행이라고 생각한다. #Person1#은 식사에 필요한 모든 것을 준비했지만, Paul은 호박 파이와 좋은 와인 한 병을 가져가기로 한다."
test_444,존은 수잔에게 토요일에 그의 사촌을 대학 캠퍼스를 둘러보도록 도와달라고 요청한다. 그들은 날씨에 따라 계획을 조정할 예정이다.
test_445,"#Person1#과 #Person2#는 저녁 수업 정보를 검토하며 꽃꽂이, 사진, 이탈리안 와인, 홈페이지 디자인, 인도 요리 등을 논의합니다. #Person2#는 인도 요리 수업에 등록할 계획입니다."
test_446,"#Person1#이 피자 익스피리언스에 가자고 제안했지만, #Person2#가 이미 가봤다고 하여 다른 장소로 변경합니다. 결국 그들은 내일 저녁에 캐럿츠에 가기로 결정합니다."
test_447,"Gene는 #Person1#에게 이번 토요일에 운전면허 시험을 보러 갈 예정이며, 시험에 합격하면 2016년형 혼다 어코드를 구매할 계획이라고 말한다."
test_448,"#Person1#은 #Person2#에게 펜을 보여달라고 요청하고, 카드로 구매합니다."
test_449,"#Person2#는 #Person1#에게 회사의 기금 모금 행사가 성공적이었고, 마라톤을 통해 많은 자금을 모았다고 설명합니다. 또한, 이 행사를 통해 회사의 이미지에도 긍정적인 영향을 미쳤다고 언급합니다."
test_450,"#Person2#는 #Person1#에게 피크 트램까지 가는 길을 안내하고, #Person1#은 그 길을 다시 말해달라고 요청합니다."
test_451,"#Person1#은 #Person2#에게 백단향 부채를 추천하고, #Person2#는 작은 부채 두 개와 큰 부채 하나를 구매합니다."
test_452,#Person2#는 #Person1#에게 회사의 외부 요인과 내부 요인에 대해 설명합니다.
test_453,"#Person2#는 오후 2시에 준비 회의를 시작하고, #Person1#은 3시쯤에 참석할 예정입니다."
test_454,#Person1#은 #Person2#에게 강을 따라가는 하루 코스를 추천합니다.
test_455,"#Person2#는 #Person1#의 도움으로 비프버거, 프렌치프라이, 바나나 맛 밀크셰이크를 주문합니다."
test_456,"#Person1#과 #Person2#는 등불 축제를 즐기고 있습니다. #Person2#는 #Person1#에게 등불에 적힌 수수께끼를 설명하고, 그들은 큰 용 등불을 보러 갑니다."
test_457,"#Person1#은 Tina에게 면접 첫 두 라운드를 성공적으로 통과했다고 알리고, Tina는 #Person1#을 축하한다."
test_458,팀과 카렌이 작별 인사를 나눈다.
test_459,"#Person1#은 #Person2#에게 부서 회의 일정을 알려주고, 리셉셔니스트인 Julie에게 문구류와 달력을 받으라고 조언합니다. 또한 #Person1#은 #Person2#에게 복사기 위치를 안내합니다."
test_460,#Person1#은 목욕 시설의 버튼 사용법을 몰라서 #Person2#에게 도움을 요청합니다.
test_461,#Person2#는 #Person1#에게 베스트셀러 책의 위치를 알려주고 기차에서 시간을 보내기 좋은 소설을 추천합니다.
test_462,#Person1#은 #Person2#에게 78세 남미 출신의 새로운 이민자인 친구에게 읽는 법을 가르쳐달라고 요청합니다. #Person2#는 동의하며 저녁을 함께 먹자고 제안합니다.
test_463,"#Person2#는 #Person1#의 티켓 예약을 확인하고, #Person1#은 카드로 결제합니다."
test_464,"#Person2#는 저녁으로 냉동 피자를 먹으려 했지만, #Person1#은 건강한 요리 방법을 가르쳐주고 싶어 매운 치킨 커리를 제안합니다. #Person2#는 이를 수락하고 #Person1#의 지시에 따라 요리를 시작합니다."
test_465,#Person2#는 #Person1#에게 IC 전화기와 동전 전화기의 사용 방법을 설명합니다.
test_467,"#Person1#은 돈이 부족하여 중고 컴퓨터 구매를 고려하고 있으며, #Person2#는 중고 물건의 장단점에 대해 이야기한다."
test_468,"#Person1#은 중국 사람들이 식당에서 남은 음식을 집에 가져가는지 묻고, #Person2#는 주로 폐기물 처리장으로 간다고 답합니다. #Person1#은 남은 음식을 집에 가져가는 것이 낫다고 생각하지만, #Person2#는 중국에서는 많이 주문하는 것이 전통이라고 설명합니다."
test_469,"해리는 중국의 길거리 시장에서 바가지를 쓴 경험을 #Person2#에게 이야기한다. #Person2#는 해리에게 흥정의 중요성을 강조하며, 물건의 진짜 가치를 미리 알아보라고 조언한다."
test_470,#Person1#은 #Person2#에게 영어 능력과 다른 언어에 대한 질문을 합니다.
test_471,#Person2#는 #Person1#의 도움으로 당좌예금과 저축예금을 개설합니다. #Person1#은 #Person2#에게 오버드래프트 최대 한도와 관련된 이자 및 벌금에 대해 설명합니다.
test_472,#Person2#는 #Person1#에게 특별 할인 쿠폰을 받을 수 있는 방법과 쿠폰 사용 방법을 설명합니다. #Person1#은 9봉지의 설탕을 구매하여 쿠폰 3장을 받습니다.
test_473,Mrs. Robinson은 Steve가 Johnny를 돌봐주고 부엌을 청소한 것에 대해 감사의 인사를 전합니다.
test_474,#Person2#가 기차표를 잃어버려 #Person1#이 새로운 표를 구매하도록 도와줍니다. #Person2#는 소프트 슬리퍼 표를 원하지만 돈이 부족하여 하드 슬리퍼 표를 구매합니다.
test_475,"Ann은 #Person1#에게 뉴욕으로 가는 비행 중 '웰빙 인 더 에어' 프로그램을 시도해보라고 조언합니다. Ann은 프로그램을 통해 술과 커피를 피하고 물과 과일 주스를 많이 마셨으며, 가벼운 음식을 먹고 운동을 했습니다. #Person1#은 미네랄워터와 운동을 선택"
test_476,Mary는 Tom에게 맥도날드에서 일자리를 얻었지만 다른 일을 찾고 싶다고 말한다. Tom은 자신의 아버지 회사에서 여름 일자리를 추천한다.
test_477,해리는 길을 건너다 차에 치일 뻔한 끔찍한 경험을 #Person1#에게 이야기한다. #Person1#은 그런 운전자는 경찰이 처벌해야 한다고 생각한다.
test_478,#Person1#은 '비즈니스 월드'에서 Steven Kayne 씨를 인터뷰합니다. Kayne 씨는 자신만의 자전거 가게를 운영하게 된 이유와 가게 운영 방식에 대해 이야기합니다.
test_479,에셀과 #Person2#는 자신들이 중년인지에 대해 다툽니다.
test_480,"#Person1#은 #Person2#에게 디저트를 추천하고, #Person2#는 애플 크리스프와 초콜릿 무스 케이크, 차 네 잔을 주문합니다."
test_481,"침대를 가져가고, 네 스테레오를 쓰기로 했어."
test_482,"#Person2#는 Mr. Murray가 도서관 카드를 신청할 수 있도록 도와주고, 규칙과 벌금에 대해 설명합니다."
test_483,"#Person2#는 보통 9시부터 5시까지 근무하며, 초과 근무 수당 대신 계약 가치에 따라 보너스를 받는다. #Person1#과 #Person2#는 모두 칸막이 사무실에서 근무하지만, #Person1#은 이를 좋아하지 않는다."
test_484,#는 #Person1#이 세탁을 처음 해보는 것에 놀랐습니다. #Person1#은 대만 출신으로 엄마가 항상 세탁을 해주셨다고 설명합니다.
test_485,"#Person1#과 #Person2#는 서로의 근황을 묻고, #Person1#은 나중에 전화하기로 한다."
test_486,"#Person1#은 Katie에게 평가서에 대해 이야기하며, 늦지 않도록 노력하고 손님이 없을 때도 자발적으로 일할 것을 요청합니다."
test_487,"#Person1#과 #Person2#는 할아버지의 생신을 위해 깜짝 파티를 계획하고 있습니다. 그들은 할아버지가 좋아하는 음식을 준비하고, 할아버지에게 줄 선물로 책을 고려하고 있습니다."
test_488,Gina는 프리랜서 기자로서 이번 회의에서 인터넷 서비스 공급업체에 대한 기사 조사를 진행합니다. Gian Luca는 그녀에게 자신의 친구인 이탈리아 서비스 공급업체 직원을 소개해 줄 것입니다.
test_489,#Person2#는 Kathy에게 17년 주기의 새울음이 노스캐롤라이나 산에서 발생한다고 설명합니다. Kathy는 그 소리가 끔찍하다고 느낍니다.
test_490,"#Person2#는 Danny's에서 칠면조 샌드위치와 치즈, 채소 소고기 수프, 다이어트 콜라를 주문합니다."
test_491,"#Person1#은 James에게 짐을 챙기고 쿠키를 가져가라고 상기시킨다. James는 David에게 빌린 재킷을 기다리고 있으며, David는 곧 도착할 예정이다."
test_492,"테드는 올해 휴가 동안 집에 있을 계획이고, #Person1#은 남편과 함께 중국에 갈 예정이다."
test_493,#Person1#이 #Person2#에게 영화관에 가자고 제안합니다. #Person2#는 영화를 보고 나서 맥도날드에 가자고 합니다.
test_494,"#Person2#의 집에 도둑이 들었고, #Person1#은 #Person2#를 위로한다."
test_495,Jack은 Charlie에게 새로운 비디오 게임을 보여주기 위해 집에 와서 함께 게임을 하자고 초대한다.
test_496,#Person2#는 #Person1#에게 시골 음악에 관심을 갖게 된 계기와 CBC에서 시골 노래 프로그램을 시작하게 된 과정을 설명합니다.
test_497,"#Person1#은 Alice에게 기계 사용법을 물어봅니다. Alice는 #Person1#이 비누를 너무 많이 사용하는 것을 발견하고, #Person1#이 한 번도 세탁을 해본 적이 없다는 사실에 놀랍니다."
test_498,Steve는 임대가 끝나는 곳에서 이사를 준비 중이다. Matthew는 그의 이웃인 Mrs. Thou의 집을 추천하며 함께 살자고 제안한다.
test_499,"Frank는 승진을 축하하기 위해 큰 파티를 열 계획이다. Betsy는 파티에 참석할 예정이며, Frank는 가족과의 시간을 소중히 여기고 있다."
